,url,q3,News Outlet,BiasTowards,headline,content
536,http://www.dailykos.com/story/2013/07/13/1223212/-Erick-Erickson-tells-liberals-to-go-buy-coat-hangers-after-TX-abortion-bill-passes,Opinion,Dailykos,Democrat,Erick Erickson tells liberals to go buy coat hangers after TX abortion bill passes.,"











I know one-sentence diaries with a screenshot of a Tweet are frowned upon around here, but how could one possibly expand on the absolute class that is Erick Erickson? This man is walking proof that ""pro-life"" is a lie.

"
537,http://www.dailykos.com/story/2013/01/29/1182999/-Sandy-relief-vote-shows-vast-majority-of-GOP-congress-members-hate-nbsp-America,Opinion,Dailykos,Democrat,Sandy relief vote shows vast majority of GOP Congress members hate America,"








Homes sit smoldering after Hurricane Sandy in the Far Rockaway area of New York.



Homes sit smoldering after Hurricane Sandy in the Far Rockaway area of New York.

Here are the 36 votes against Sandy relief, a $50.5 billion emergency spending bill to aid victims of super storm Sandy. It passed in a 62-36 vote in the Senate Monday evening,

Steve Benen did a little math with these votes. In the House, 78 percent of Republicans voted against emergency aid. In the Senate, those 36 votes represent 80 percent of Republicans. The overwhelming majority of Republicans, well more than three-quarters, now approach natural disasters as political fodder, another opportunity to push deficit hysteria and to force massive cuts to other domestic spending. Tax cuts to the wealthy? Those pay for themselves. Rebuilding destroyed communities populated by millions of Americans? Only if you cut other government programs. In other words, the vast majority of Republicans are assholes.
But the king of the assholes, at least on this vote, is Missouri Sen. Roy Blunt, number three on that list up there of votes against Sandy relief. Let's rewind to May 2011.
ST. LOUIS (KMOX) - Missouri Senator Roy Blunt says he’s asking the federal government to reimburse 100 percent of the cost to local governments dealing with the Joplin tornado aftermath. [...]
“I’m asking for 100 percent federal reimbursement to local governments,” Blunt said, “They’ve agreed to 75.   I think they have to come to a better number than that, and the right number, I think, would be 100 percent.”

Note what's not included in that demand: offsets.

"
538,http://www.dailykos.com/story/2013/07/22/1225664/-GOP-Senator-We-ll-shut-down-government-to-kill-nbsp-Obamacare,Opinion,Dailykos,Republican,GOP senator: We'll shut down government to kill Obamacare,"












Sen. Mike Lee (R-UT) must be having a big ol' sad that he can't be in the House voting to repeal Obamacare every other week. So he's getting in on the act, and one-upping the House. He's not just willing to destroy Obamacare, he's ready to take down the whole government to kill the law.
Speaking on Fox News, Lee said Republicans determined that refusing to fund Obamacare was the ""last stop"" before the individual mandate and the law's health insurance exchanges are set to go into effect at the beginning of next year.
“Congress of course has to pass a law to continue funding government—lately we’ve been doing that through a funding mechanism called a continuing resolution,"" Lee said. ""If Republicans in both houses simply refuse to vote for any continuing resolution that contains further funding for further enforcement of Obamacare, we can stop it. We can stop the individual mandate from going into effect.”
Lee added that his effort, which he said was backed by ""13 or 14"" Senate Republicans and a host of House Republicans, wouldn't target popular Obamacare provisions that already had gone into effect, like a measure that allows children to remain on their parents' health insurance until the age of 26.

Hell, what's one more hostage? We've got the budget, we've got the debt ceiling, and now we've got the mechanism Congress has had to use to keep the federal government's lights on—the continuing resolution. It's sort of shocking that they didn't already get there: It is the surest way to finish the job they've started and to reach their ultimate goal of destroying the federal government.
All because a lot more people will now be able to get more affordable health insurance.
"
539,http://www.dailykos.com/story/2013/02/23/1189329/-Wingnut-Tea-Party-Fail-in-Progress-LIVE-REPORTS-from-Today-s-Day-of-Resistance,Opinion,Dailykos,Democrat,Wingnut/Tea Party Fail in Progress? LIVE REPORTS from Today’s ‘Day of Resistance’,"

     
      Video: Putin hearts Day of Resistance, as long as it's not in Russia
The remnants of the Tea Party have been pushing a national  ""Day of Resistance"" rally today to hoot and holler about guns and their big anger; wingnuts from Breitbart down to local hate-talkers have been pushing relentlessly, but things are not going so well, apparently.  Besides the possibility that the whole thing might be a ""data-harvesting operation designed to vacuum up contact information and credit card numbers from unsuspecting and largely clueless conservative activists,"" there are already signs that participants are going to number in the tens.  
From the Facebook page of the ""Western New York Day of Resistance Buffalo Rochester and Corning"" we get this sad post:
I was very alone in Corning N.Y. today. I honestly thought more people cared about our 2nd Ammendment. My Father, who could not attend due to a doctors appointment, called and asked how is was going. I sent him a picture of just me standing there. I think he cried a little, I know I did.
From the Lenoir, North Carolina rally we get a video proclaiming ""way past a hundred"" which shows a handful of people very disinterestedly standing around, not in the square, with no signs, who look more like random slouchy passersby waiting for the free music to start than fired-up patriots.
Update PhotoMontgomery County gathers in the tens.
Update, Illinois:
Hello everyone! Just wanted to let you guys know the caterer I had lined up, fell through. I can supply weenies and buns and condiments if someone is willing to bring a bbq and grill em?
Update, hilarious running comments thanks to DKer aarrgghh: https://www.facebook.com/...
Wife and I drove 30 miles to St. Paul MN. Only a few people were there at 11:15 a.m. Depressing.
"
540,http://www.dailykos.com/story/2013/04/01/1198498/-The-GOP-hates-itself,Opinion,Dailykos,Democrat,The GOP hates itself,"








Gary Bauer, while running for president in 2000.



Gary Bauer, while running for president in 2000.

A few weeks ago I put together this handy chart of the various components of the GOP coalition. While we already know that the various factions have their own pet issues and causes, the current GOP civil war is exposing the actual distaste the various groups have for each other.
Jed already hit the Christian Right's whining of Republicans abandoning them on marriage equality. But I want to refocus on Gary Bauer's comments, because they go beyond simple grousing over a wayward coalition partner:
""If we gave our voters an accurate portrayal of our ideas, that we want to cut the rate of growth on Social Security, give tax cuts to billionaires and then the values issues, the values issues would be more popular than the economic agenda of the current Republican Party,” said [social conservative leader Gary] Bauer...
Ignore the fact that there's nothing popular about the GOP's ""values."" Just note how he portrays his party's economic agenda:
give tax cuts to billionaires
That's how we liberals frame the Mitt Romney wing of the GOP. Economic conservatives might pretend that there's more to them than tax cuts for billionaires, but even their own partners disagree. And Bauer can't even be bothered to pretend otherwise anymore.
That's not a characterization that suggests mutual respect and agreement, but one of barely disguised disgust. Theirs is a marriage of convenience—the Gordon Geckos don't care for the Bible Thumbers, the Bible Thumpers don't care for the Gordon Geckos. And now that their collective suck isn't leading to White House victories, the knives are out.
Funny thing is, both those sides are equally to blame for the GOP's woes. Mitt Romney conservatism (aka ""tax cuts for billionaires"") is as unpopular as Rick Santorum conservatism (aka ""hate the gays""). They need each other to amount to something, but that's no longer a nationally viable party.
"
541,http://www.breitbart.com/Big-Government/2013/05/10/obama-targets-republicans-crossing-aisle,Opinion,Breitbart,Republican,Obama Targets GOP Members Who Cross the Aisle,"
President Barack Obama built his 2008 presidential campaign on a new brand of politics, one where the two parties could come together in the best interests of the country.
Nothing of the sort transpired, as we all know now. Five years later, Obama and his acolytes can’t wait to trash members of the GOP who dare stretch a toe over the ideological line toward the President.
Two new examples: a MoveOn.org effort to paint Paul Ryan (R-WI) as racist for using the term “anchor babies” in an immigration talk, and Organizing for Action branding Marco Rubio (R-FL) a “climate denier.”
Both Ryan and Rubio have been generally supportive of the “Gang of 8” Senate immigration bill, one that most conservatives have unabashedly decried.
This afternoon, a group of liberal Wisconsinites will gather at Monument Square in Racine, WI to demand Ryan apologize for using an “offensive anti-immigrant slur”–anchor babies–while discussing immigration reform. The petition began on MoveOn.org’s online petition platform.
A press release announcing the protest featured this battle cry: 
As a former vice-presidential nominee and key player in the GOP’s future, Rep. Ryan knows better than to resort to language that only serves to rile up the fringe, anti-immigrant segment of his party. If he wants to attract Republican voters to truly bipartisan reform efforts, this isn’t the way to do it.
That comes on the heels of Obama’s constant campaign arm saying Rubio publicly mocked basic science by not falling in lockstep surrounding the left’s global warming hysteria. Here’s some of the text Organizing for Action sent to its members:
If we want to make progress on climate change, we need everyone in Congress on board for a solution. It’s our job to show them there’s a price to pay for being a climate denier.
Hope and Change? More like Chicago-style politics powered by a dash of Thought Police enforcement."
542,http://www.dailykos.com/story/2013/06/20/1216665/-Obama-is-a-F-G-FRAUD,other,Dailykos,Republican,Obama is a F*****G FRAUD,"

I gave this man $5000 in 2007 and spent many hours to canvass and phonebank for him.
I gave him another $500 in 2011 and again voted for him.
I bought the boohoo story of those meanie Republicans obatructing everything. I bought the story that we ""won"" with the ACA passing and broadended gay rights, but had to give up $800 billion of our hard earned money to bank crooks and let them drive away in their Bentleys to their 20 room mansions because he just couldn't do anything about it-- too big to fail. While us peons were left to fall.
They hoard and hide over $32 Trillion of wealth in the Caymans to avoid contributing to the society that helped them enrich themselves and they cry ""SOCIALISM"" when poor mothers and kids need help to find some modicum of GMO-made, cancer-inducing, diabetes-creating, cancer-causing suppliment food.
It's all a grand game, an act, a nation-sized con job.


There's no Republican or Democrats folks.
Just a giant stage on which a play of deception is played on the American people to believe we still live in a Democracy.
What it really is, is a game of Masters and Serfs.
Those ""conspiracy theorists"" don't sound so crazy anymore to me. Maybe their name is not ""Illuminati"", but it seems ""they"" are really there. In secret board rooms and meeting rooms, conjuring the strategems on how best to extract subservience and resources from the massses.
They get us all crazy about abortion, gay rights, prayer in schools, ACORN, Planned Parenthood, Britney Spears' couchie peeks, Beyonce's side-boobs while they steal, hoard, subvert and leech the lifeblood from the ideals this country was founded on-- a land by the people, for the people. They hit the hot buttons in all of us, liberals and tea baggers alike so we can waste our precious passions and energies in angry food fights about who's moralities are better than whom.
While they surely and clearly turn us all into sheeple...chewing on our artificially manufactured feed, inside our fenced world of corporate retail Disney worlds where they milk us and slaughter us to feed their insatiable greed for more.
This country is so sick, run by psychopaths who worship the holy god of wealth.  They run or academic centers, our government, our churches, our media.
And Obama, after promising straight-talk and a man-for-the-people assurances if he could just get our cash and votes, now turns out to be just another puppet.  Unable to change what is really diseased about our institutions. So it's only two possibilities: he's an impotent president, or one who is complicit in the game.
You know I seem to remember a recent village idiot president who got everything he wanted, when he wanted it regardless which party had what majority. If his decisions made some corporate entity shitwads of money, it got done.
And Obama? Those same entities making even bigger shitwads of cash than even Village idiot.
Follow the money, that's the answer to every question you have about politics and the US government.
OBAMA IS A FUCKING FRAUD-- you heard me NSA scumbag?
"
543,http://www.dailykos.com/story/2013/10/30/1251861/-Reid-Leahy-reiterate-nuclear-option-threat-over-DC-Circuit-nbsp-nominees,Opinion,Dailykos,Democrat,"Reid, Leahy reiterate nuclear option threat over DC Circuit nominees","













Senate Majority Leader Harry Reid is attempting to educate Republicans, but it's not likely to work. As a reflection of just how brazenly political Republican opposition to anything President Obama wants to is, they've brought back the laughable assertion that Obama is attempting to ""pack"" the U.S. Court of Appeals for the D.C. Circuit by filling three vacancies. Reid calls that what it is: ""ridiculous."" He's moving ahead with the nominations, and taking the nuclear option out of his back pocket and waving it around in front of Republicans, with some help from Sen. Patrick Leahy (D-VT).
The pressure to change Senate rules and strip Republicans of their power to filibuster certain judicial nominees ""would be almost insurmountable"" if Republicans block Millet's confirmation vote to the D.C. Circuit Court of Appeals, Leahy said at an event advocating Millett, currently a Supreme Court appellate attorney.
Senate Majority Leader Harry Reid (D-Nev.) has already threatened to invoke the so-called nuclear option if Republicans don't let at least one of Obama's D.C. Circuit nominees get a vote. Millett, who will come up for a vote as soon as Thursday, is the first of Obama's three D.C. Circuit nominees to hit the Senate floor. Nina Pillard cleared the Senate Judiciary Committee and is ready for a floor vote, while Robert Wilkins is set for his committee vote on Thursday.

By the way, one Republican senator let the cat out of the bag, and explained just why Republicans are trying to block any more Obama nominees to this critical court:
Sen. Mark Kirk (R-Ill.) said that he, too, will vote to filibuster Millett and revealed why Republicans want to keep Obama's nominee from getting on the court.
""We're worried about that court being a significant bastion for administrative law cases on Obamacare,"" Kirk said.

What a shock.

"
544,http://www.breitbart.com/Big-Government/2013/11/10/Public-revolts-against-political-Obama-s-and-establishment-s-amnesty-efforts,Opinion,Breitbart,Republican,"Public Revolts Against Obama, Political Establishment's Amnesty Efforts","

According to new national polling data from Pew Research, the American people have revolted against President Barack Obama’s and the GOP establishment’s efforts to grant amnesty to America’s at least 11 million illegal immigrants through comprehensive immigration reform.
“Only about a third of the public (32%) approves of the job Obama is doing on immigration policy; 60% disapprove,” Pew wrote. “Obama’s ratings for this issue among Democrats are mixed: About half (53%) approve of his handling of the issue while 42% disapprove.”
Obama’s 60 percent disapproval rating on immigration from the American people is an all-time high for him on the issue and puts him on par with former President George W. Bush’s immigration polling numbers. Obama’s immigration disapproval rating has skyrocketed as he has ramped up his efforts to lobby Congress for the passage of an amnesty–particularly the Senate’s “Gang of Eight” immigration bill.
As the American people have learned more and more about the Gang of Eight bill and the effects which amnesty and a drastic influx of millions of new workers would have on the hurting economy, they have grown more and more outraged with what Washington, D.C., is doing regarding immigration reform. In February–before Obama and lawmakers like Sens. John McCain (R-AZ), Marco Rubio (R-FL), Chuck Schumer (D-NY), and DIck Durbin (D-IL) began their push for immigration reform–the President’s immigration policy approval rating among the American people, according to Pew, was higher than his disapproval rating. His approval rating on immigration then was 44 percent, whereas his disapproval rating was 43 percent.
Over the next several months, the Obama administration worked with the Senate Democrats and a handful of Senate Republicans to develop the more-than-thousand-page-long Gang of Eight bill. The administration helped Senate Majority Leader Harry Reid rush the bill to the floor with hardly any substantive review from members, staffers, the media, and the American people.
In mid-June, before the Senate bill passed and as its ultimate passage became questionable, Obama’s Pew Research disapproval rating on immigration spiked up to 47 percent, and his approval rating on the issue dropped to 43 percent. With the public beginning to turn against amnesty, the Senators pushing for it cobbled together a series of amendments designed to win over extra votes in the Senate–like the Corker-Hoeven plan for their votes, casino kickbacks for Sen. Dean Heller’s vote, “Lobster Bait” for Susan Collins’ vote, and a seafood processing deal for Lisa Murkowski’s vote, among others–and rammed the bill through to final passage in the Senate.
Since then, Obama’s immigration disapproval rating, according to Pew, has skyrocketed to 60 percent. That disapproval rating is higher than George W. Bush’s ever was, according to a Pew chart on page 12 of the report, save one exception: in April 2006, Bush’s immigration disapproval rating reached 62 percent.
As Obama’s disapproval ratings reach all-time highs because of his support for amnesty, Republicans keep the issue alive. While House Majority Whip Rep. Kevin McCarthy (R-CA) says the issue will not receive any votes in the House in 2013, which is probably true, the effort to grant amnesty from House GOP leadership is alive and well–and likely to continue in early 2014. 
Officials like Republican National Committee (RNC) chairman Reince Priebus and House Budget Committee chairman Rep. Paul Ryan (R-WI) keep offering Obama cover by continuing to push for some kind of immigration package. In an interview this week with Bloomberg’s Al Hunt, Priebus continued pushing for amnesty.
“I think it can happen, and I think people like Paul Ryan and others still want something like that to happen,” Priebus said this week. “It could happen next year, I don’t think there’s any sort of midnight hour here.”
Ryan is in the process of drafting a bill that would grant America’s at least 11 million illegal immigrants legal status. “A lot of people are saying, just pass the Senate bill,” Ryan said this summer at a town hall event in Racine, Wisconsin. “That’s not what the House is going to do. I think we can make it better.”
Priebus and Ryan, if they keep pushing down this road, face the fate of what happened to Senator Rubio after he pushed for amnesty. Rubio has since backed off the push and publicly undercut the efforts of House GOP leadership to pass any group of piecemeal bills with the goal of getting to a conference committee negotiation with the Democratic Senate–from which a comprehensive immigration reform conference report like the Senate bill would arise. Rubio’s backtracking on the issue, and complete reversal of support for his own bill, came after the American people turned on him for supporting such a plan. Polling data over the past several months showed the once-promising presidential candidate tanking among Republican voters. 
House GOP leadership could technically kill this once and for all by promising publicly what Homeland Security Committee chairman Rep. Michael McCaul (R-TX) has advocated: that there will never be a conference committee with the Senate bill. However, they have left the door open, as pressure from lobbyists and groups funded by left-wing billionaire George Soros ratchet up pressure on House Republicans to pass an amnesty.
If such legislation as the Gang of Eight bill were ever to become law, it would be considered President Obama’s signature second-term legislative achievement, much like Obamacare is his first term’s signature achievement. The difference from Obamacare is that Republicans like Priebus and Ryan are helping him achieve it, at least for now–largely because the donor community on Wall Street wants this policy.
Despite all the pressure from donors and special interests to do what Ryan and Priebus are doing, Sen. Jeff Sessions (R-AL), the ranking member of the Senate Budget Committee, offers a different pathway forward for the GOP: flip this whole debate on its head, undercut amnesty, and make the Democrats wear the blame for having fought against the interests of American workers. 
“In changing the terms of the immigration debate we will not only prevent the implementation of a disastrous policy, but begin a larger effort to broaden our appeal to working Americans of all backgrounds,” Sessions wrote in a memo to his GOP colleagues this summer. 
Now is the time to speak directly to the real and legitimate concerns of millions of hurting Americans whose wages have declined and whose job prospects have grown only bleaker. This humble and honest populism–in contrast to the Administration’s cheap demagoguery–would open the ears of millions who have turned away from our party. Of course, such a clear and honest message would require saying “no” to certain business demands and powerful interests who shaped the immigration bill in the Senate."
545,http://www.dailykos.com/story/2013/10/15/1247651/-Lyndset-Graham-Admits-GOP-Went-Too-Far-Pleads-for-Mercy,Opinion,Dailykos,Democrat,Lindsey Graham (R-SC) Admits GOP Went Too Far - Pleads for Mercy,"



No, this is not snark or satire.  It's not an Onion article either..........

Whilst GOP aides are taking the lead and throwing Ted Cruz under the bus, at least one of their Senators is following their lead.
Buried deep in a TPM article on the debt deal, we have this little nugget:



Sen. Lindsey Graham (R-SC) said he was ""proud"" of Boehner's handling of the crisis. Then within moments he pleaded with Democrats to bail out the GOP, which he admitted has ""screwed up"" and ""really did go too far"" in the shutdown and debt limit standoffs.

""We won't be the last political party to overplay our hand,"" he said. ""It might happen one day on the Democratic side. And if it did, would Republicans, for the good of the country, kinda give a little? We really did go too far. We screwed up. But their response is making things worse, not better.""



""would Republicans, for the good of the country, kinda give a little?""

He'll be lucky if he doesn't wake up tomorrow morning with a bloody horse head in his bed.
Beyond that, I'm...........................speechless.  So much wrong with what he said.  Not least the claim that the GOP would show ANYONE mercy.
Not America, not the world.




NO QUARTER!!!!!!!!!!




"
546,http://www.dailykos.com/story/2013/11/19/1256769/-Gettysburg-Address-outrage-provides-handy-checklist-of-stupidest-people-in-America,Opinion,Dailykos,Democrat,Gettysburg Address 'outrage' provides handy checklist of stupidest people in America,"








You're kidding, right?



You're kidding, right?

The anniversary of the Gettysburg Address does not seem at first glance to be a subject steeped in controversy, but that is because you are not a dull-minded hack whose quest for new controversies must never fall below the speed of 50 miles per hour, lest the whole movement die.
Obama Snubs 150th Anniversary of Gettysburg Address
I'm going to spare you the actual article under that headline. I first saw the premise being propped up yesterday as a prospective ""scandal"" when it slithered past in a Twitter stream via the apparently-still-around Breitbart conspiracy site. I did not think much of it, because I am not a shit-for-brains, but apparently I misunderestimated just how obsessively Actual Conservative Pundits troll the conspiracy sites for fodder. Fox & Friends took it up this morning, and if that isn't ironclad proof that the story passes nicely under the you-must-be-this-stupid-to-enter bar than nothing is.
Fox News's Brian Kilmeade discussed with Wall Street Journal columnist Daniel Henninger whether it is ""inappropriate for our president to bypass"" the commemoration ceremony of the 150th anniversary of the Gettysburg Address during the November 19 edition of Fox & Friends. At one point Kilmeade asked whether Henninger thought Obama was refusing to attend because ""after that address and after the Civil War we still weren't a perfect union? We still had to wait for the Civil Rights Act and so many -- the integration of schools, Brown vs. the Board of Education?"" Henninger replied, ""I think probably that President Obama does think the unfinished business remains unfinished in bringing the country and its races together.""
Christ, people. Just ... Christ.
More on the ""outrage"" below the fold.


In ""response"" to tweeted questions by the two outlets peddling the story, resident White House moron wrangler Dan Pfeiffer cheekily suggested that the White House had other priorities. He once again neglected to recognize that morons do not understand sarcasm:
In response to a journalist's Twitter query about what could be more important, Pfeiffer wrote: ""Oh, I don't know, there's this whole website thing that someone suggested might destroy the [Democratic] Party.""
... which naturally led to actual goddamn stories suggesting that Obama did not go to Gettysburg because of Obamacarez.
I suppose the main question here is which of these various shameless dunderhacks was the one who first came up with this as a plausible attack line—I am loathe to pin that on the Breitbart crowd when it could have been tossed over their transom by an even more eager shit-for-brains, or perhaps there is a collection of fabled shit-for-brains pundits that gets together each evening to determine who among them has the most foam-laden idea for an attack piece and they all clap their little hands together and run with it. That would mean all the others saw it floating around and said I believe I shall run with this, which makes them even more goddamn stupid and hackish than the original stupid hacks.
Now here is the key point, dear reader, and the reason why shit for brains ought not to be considered a crass insult at this point but merely a reasonable medical diagnosis. In all of American post-Lincoln history, only one sitting president has ever gone to Gettysburg on the anniversary of the address. Reagan did not go. The Bushii did not go. JFK did not go. Roosevelt never went, nor Nixon, nor President Biff the Unholy, Destroyer of Worlds. That honor apparently goes to Taft, and it has been a long damn time since anyone in the national press furrowed their brows and pondered what William Howard Taft would do in a given situation.
So no, we do not have to take any of this seriously. Nor do we have to take the purveyors of such obviously stupid faux-scandals seriously. Nor do we have to treat them with respect, or pretend for a bare minute that they have anything worthwhile to say about our political discourse that could not be better said by contemplating the contents of a litter box. The problem here is that there is no shame to be had in peddling conspiratorial trash in public. In better days people would cross to the other side of the street so that they would not have to listen to the nice man on the large box preaching about how President Obama is probably not attending the event only one other president in history (well, two, counting Lincoln himself) attended, and how that probably means the current president resents the tardiness of Brown v. Board of Education, and when a newspaper man walks up to that fellow with a notebook in hand, nodding and scribbling things down, that does not make it suddenly respectable. It only means there are two nuts standing on a street corner instead of one.
Cross to the other side, America. For the sake of pride and patriotism, will you just shun these damn people already?
"
547,http://www.dailykos.com/story/2013/10/10/1246209/-The-Saddest-Government-Shutdown-Photo-You-ll-Ever-See,Opinion,Dailykos,Democrat,The Saddest Government Shutdown Photo You'll Ever See,"

Add to the growing list of Americans affected by the GOP-led government shutdown this adorable, heartbroken child:

Now, I present this image not to make light of the real suffering being caused by the current shutdown, from furloughed workers to cancer patients struggling to receive treatment.
I present this image because it is the perfect metaphor for the heartless, billionaire-funded hostage situation orchestrated by our country's Republican leadership.
For not only does this cute, costume-wearing kid imagistically represent those innocent Americans who are being hurt by the shutdown. This child also symbolizes a generation of voters who are growing up witnessing a national party embarrass itself – a national party self-destructive enough to be led by impetuous House representatives elected due only to gerrymandered districts.
In other words: this child won't be voting Republican. Nor will his peers who are also standing at the gates.
                                                              --§--

David Harris-Gershon is author of the memoir What Do You Buy the Children of the Terrorist Who Tried to Kill Your Wife?, now out from Oneworld Publications.
Follow @David_EHG

"
548,http://www.breitbart.com/Big-Journalism/2013/08/11/Shapiro-Breitbart-Horowitz,News,Breitbart,Republican,Breitbart Editor-at-Large Shapiro to Launch Anti-Media Matters Counterpunch with David Horowitz,"
Beginning next month, Breitbart News Editor-At-Large Ben Shapiro will be leading the launch of a new project of the David Horowitz Freedom Center: TruthRevolt.org, an activism program designed to “unmask leftists in the media for who they are, destroy their credibility with the American public, and devastate their funding bases.” 
The program is being described as a conservative counterpunch to Media Matters, the Obama-linked organization that focuses on silencing conservatives in the media. “For too long, we’ve played by the Marquess of Queensberry rules, allowing the left to stifle the truth and silence truth tellers in the name of their politically correct narrative. Now we’re taking the battle to their home turf — and we will do so aggressively and unwaveringly, every single day. This is just another avenue for applying Breitbart’s fighting spirit to the battle against those who would destroy what America stands for,” Shapiro said. Shapiro will maintain his position and all of his duties at Breitbart News as well.
One of the founders of the New Left in the 1960s, David Horowitz has become an icon in the conservative movement, famed for his deep understanding of the ideology and strategy of the modern left in America. He has led the Freedom Center since its inception as the Center for the Study of Popular Culture in 1988. 
“We could not be more excited to be working with Ben on this project,” Horowitz told Breitbart News. “Andrew Breitbart was a fantastic friend to the Freedom Center and an indispensable warrior in the battle against the anti-America, socialist left and its allies in the universities, the unions and the Democratic Party, and Breitbart News carries on his legacy. We look forward to working with our friends at Breitbart in continuing the fight for America’s future.” 
Horowitz and Breitbart worked together on the film Occupy Unmasked, which looked behind the scenes at the institutional left’s control of the Occupy Wall Street movement. Horowitz’s life’s work in exposing the mendacity of the left was a key part of the film. “Occupy Unmasked shows how closely David and Andrew were on their work of exposing and defeating the forces of the institutional left in America. We consider Ben Shapiro’s leading role at ‘Truth Revolt’ to be nothing more than a continuation of that work,” said Stephen K. Bannon, Executive Chairman of Breitbart News.
“Ben Shapiro is a charter member of the Breitbart News ‘Fight Club’ and has been instrumental in the explosive growth the site has experienced over the past 18 months,” said Bannon. “Ben’s ‘voice’ and fighting spirit will also be central in our building out both the site and the company in the years ahead.”
“As was so often the case, Andrew spotted and mentored important conservative voices long before they percolated up to a national level,” said Breitbart News President and CEO Larry Solov. “Ben, who when Andrew met him was a college student at UCLA, is one such voice. Ben has the fight and the intellectual heft to land devastating body blows to the institutional Left and the biased media, which is such a crucial part of what we do here at Breitbart News. We have encouraged Ben to take a leading role with David Horowitz in TruthRevolt to complement his ongoing work at Breitbart News where he will continue to help the grow the company and carry on the fighting spirit and legacy of Andrew Breitbart.”
Shapiro, a mentee and friend of Andrew Breitbart since age 17, became Editor-At-Large of Breitbart News in February 2012. Shapiro, 29, is the New York Times bestselling author of Bullies: How the Left’s Culture of Fear and Intimidation Silences America (2013), as well as Primetime Propaganda: The True Hollywood Story of How the Left Took Over Your TV (2011), Project President: Bad Hair and Botox on the Road to the White House (2008), Porn Generation: How Social Liberalism Is Corrupting Our Future (2005), and Brainwashed: How Universities Indoctrinate America’s Youth (2004). Shapiro began his career as the youngest syndicated columnist in the nation with Creators Syndicate, graduated Harvard Law School at 23, and hosts The Morning Answer on KRLA 870 in Los Angeles. 
Shapiro has been widely praised across the conservative movement. Sarah Palin says that Americans should “consider Ben’s advice about how we must stand up and push back twice as hard against this bullying.” Sean Hannity says to join Ben Shapiro and “fight back!” against liberal bullying. Glenn Beck calls Shapiro a “warrior for conservatism, against those who use fear and intimidation to stifle honest debate. I’ve never known him to back down from a fight.” And Michelle Malkin says Shapiro is “infused with the indomitable spirit of his friend and mentor Andrew Breitbart.” Even the liberal Washington Post, in the aftermath of Shapiro’s devastating destruction of Piers Morgan on national television, conceded that Shapiro is a “foe of extraordinary polemical agility.”"
